video_name,begin_time,ending_time,begin_frame,ending_frame,duration
movie5-Scene-039.mp4,141.7391304347826,144.7391304347826,3260,3329,3.0
movie5-Scene-040.mp4,144.7391304347826,147.7391304347826,3329,3398,3.0
movie5-Scene-041.mp4,147.7391304347826,151.95652173913044,3398,3495,4.217391304347842
movie5-Scene-042.mp4,151.95652173913044,155.17391304347825,3495,3569,3.2173913043478137
movie5-Scene-043.mp4,155.17391304347825,161.3913043478261,3569,3712,6.217391304347842
movie5-Scene-044.mp4,161.3913043478261,166.95652173913044,3712,3840,5.565217391304344
movie5-Scene-045.mp4,166.95652173913044,181.43478260869568,3840,4173,14.47826086956522
movie5-Scene-046.mp4,181.43478260869568,184.5217391304348,4173,4244,3.086956521739125
movie5-Scene-047.mp4,184.5217391304348,189.2173913043478,4244,4352,4.695652173913032
movie5-Scene-048.mp4,189.2173913043478,193.0434782608696,4352,4440,3.826086956521749
movie5-Scene-049.mp4,193.0434782608696,196.4782608695652,4440,4519,3.434782608695656
movie6-Scene-001.mp4,0.0,4.546208333333333,0,109,4.546208333333333
movie6-Scene-002.mp4,4.546208333333333,10.176833333333333,109,244,5.630624999999999
movie6-Scene-003.mp4,10.176833333333333,13.179833333333333,244,316,3.003
movie6-Scene-004.mp4,13.179833333333333,16.18283333333333,316,388,3.0029999999999983
movie6-Scene-005.mp4,16.18283333333333,19.227541666666664,388,461,3.0447083333333325
movie6-Scene-006.mp4,19.227541666666664,24.19083333333333,461,580,4.963291666666667
movie6-Scene-007.mp4,24.19083333333333,29.69633333333333,580,712,5.505500000000001
movie6-Scene-008.mp4,29.69633333333333,34.909875,712,837,5.213541666666668
movie6-Scene-009.mp4,34.909875,38.872166666666665,837,932,3.9622916666666654
movie6-Scene-010.mp4,38.872166666666665,42.042,932,1008,3.169833333333329
movie6-Scene-011.mp4,42.042,45.37866666666666,1008,1088,3.336666666666666
movie6-Scene-012.mp4,45.37866666666666,48.38166666666666,1088,1160,3.003
movie6-Scene-013.mp4,48.38166666666666,51.38466666666666,1160,1232,3.003
movie6-Scene-014.mp4,51.38466666666666,54.38766666666666,1232,1304,3.003
movie6-Scene-015.mp4,54.38766666666666,57.39066666666666,1304,1376,3.003
movie6-Scene-016.mp4,57.39066666666666,60.39366666666666,1376,1448,3.003
movie6-Scene-017.mp4,60.39366666666666,63.39666666666666,1448,1520,3.003
movie6-Scene-018.mp4,63.39666666666666,66.39966666666666,1520,1592,3.003
movie6-Scene-019.mp4,66.39966666666666,69.40266666666666,1592,1664,3.003
movie6-Scene-020.mp4,69.40266666666666,72.40566666666666,1664,1736,3.003
movie6-Scene-021.mp4,72.40566666666666,75.450375,1736,1809,3.0447083333333325
movie6-Scene-022.mp4,75.450375,78.453375,1809,1881,3.003
movie6-Scene-023.mp4,78.453375,81.53979166666666,1881,1955,3.086416666666665
movie6-Scene-024.mp4,81.53979166666666,84.54279166666666,1955,2027,3.003
movie6-Scene-025.mp4,84.54279166666666,87.54579166666666,2027,2099,3.003
movie6-Scene-026.mp4,87.54579166666666,90.54879166666666,2099,2171,3.003
movie6-Scene-027.mp4,90.54879166666666,93.55179166666666,2171,2243,3.003
movie6-Scene-028.mp4,93.55179166666666,96.55479166666666,2243,2315,3.003
movie6-Scene-029.mp4,96.55479166666666,99.55779166666666,2315,2387,3.003
movie6-Scene-030.mp4,99.55779166666666,102.56079166666666,2387,2459,3.003
movie6-Scene-031.mp4,102.56079166666666,105.56379166666666,2459,2531,3.003
movie6-Scene-032.mp4,105.56379166666666,108.56679166666666,2531,2603,3.003
movie6-Scene-033.mp4,108.56679166666666,111.56979166666666,2603,2675,3.003
movie6-Scene-034.mp4,111.56979166666666,115.240125,2675,2763,3.670333333333332
movie6-Scene-035.mp4,115.240125,118.243125,2763,2835,3.003
movie6-Scene-036.mp4,118.243125,121.246125,2835,2907,3.003
movie6-Scene-037.mp4,121.246125,124.249125,2907,2979,3.003
movie6-Scene-038.mp4,124.249125,127.252125,2979,3051,3.003
movie6-Scene-039.mp4,127.252125,130.255125,3051,3123,3.003
movie6-Scene-040.mp4,130.255125,135.46866666666665,3123,3248,5.213541666666657
movie6-Scene-041.mp4,135.46866666666665,138.513375,3248,3321,3.0447083333333467
movie6-Scene-042.mp4,138.513375,141.80833333333334,3321,3400,3.2949583333333408
movie6-Scene-043.mp4,141.80833333333334,145.39524999999998,3400,3486,3.5869166666666388
movie6-Scene-044.mp4,145.39524999999998,148.39825,3486,3558,3.0030000000000143
movie6-Scene-045.mp4,148.39825,151.56808333333333,3558,3634,3.169833333333344
movie6-Scene-046.mp4,151.56808333333333,154.57108333333332,3634,3706,3.002999999999986
movie6-Scene-047.mp4,154.57108333333332,159.20070833333332,3706,3817,4.629625000000004
movie6-Scene-048.mp4,159.20070833333332,162.41225,3817,3894,3.211541666666676
movie6-Scene-049.mp4,162.41225,166.37454166666666,3894,3989,3.9622916666666574
movie6-Scene-050.mp4,166.37454166666666,170.42024999999998,3989,4086,4.045708333333323
movie6-Scene-051.mp4,170.42024999999998,174.799625,4086,4191,4.37937500000001
